GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,net.sourceforge.schemaspy.model,TableColumn.ColumnComparator,22,0,2,0,5,0,3,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Database.ThreadedTableCreator.new Thread() {...},95,0,0,0,10,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,RailsForeignKeyConstraint,7,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,RoutineParameter,21,0,0,0,8,0,4,0,4,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,View,111,0,26,0,27,0,17,0,4,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Table.ByColumnIdComparator,39,0,8,0,8,0,6,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,TableColumn,664,0,64,0,136,0,73,0,41,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Routine,105,0,6,0,32,0,16,0,13,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Database.NameValidator,179,0,16,0,24,0,10,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Table,2247,0,336,0,450,0,230,0,62,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,RemoteTable,135,0,18,0,24,0,13,0,4,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Database,2137,0,302,0,460,0,189,0,38,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Database.CombinedMap,120,0,14,0,23,0,21,0,14,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,LogicalRemoteTable,10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,TableIndex,207,0,40,0,52,0,34,0,14,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,ForeignKeyConstraint,323,0,44,0,84,0,49,0,24,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Table.new SQLException() {...},35,0,2,0,4,0,2,0,1,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,EmptySchemaException,3,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,ConnectionFailure,23,0,0,0,6,0,3,0,3,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Database.new HashSet() {...},12,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Database.ThreadedTableCreator,88,0,4,0,25,0,5,0,3,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Table.new ForeignKeyConstraint() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,ProcessExecutionException,23,0,0,0,6,0,3,0,3,0
JaCoCo Ant Example,net.sourceforge.schemaspy,Revision,83,0,18,0,23,0,13,0,4,0
JaCoCo Ant Example,net.sourceforge.schemaspy,TableOrderer,272,0,34,0,78,0,22,0,5,0
JaCoCo Ant Example,net.sourceforge.schemaspy,DbAnalyzer.new Comparator() {...},19,0,2,0,5,0,3,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy,DbAnalyzer.new Comparator() {...},27,0,4,0,7,0,4,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy,DbAnalyzer.new Comparator() {...},7,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy,Config.MissingRequiredParameterException,48,0,4,0,6,0,5,0,3,0
JaCoCo Ant Example,net.sourceforge.schemaspy,MultipleSchemaAnalyzer.ProcessOutputReader,61,0,2,0,17,0,3,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy,TableOrderer.new Comparator() {...},28,0,2,0,5,0,3,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy,DbAnalyzer,767,0,116,0,156,0,75,0,17,0
JaCoCo Ant Example,net.sourceforge.schemaspy,TableOrderer.new Comparator() {...},25,0,4,0,7,0,4,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy,Main,121,0,12,0,28,0,8,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy,SchemaAnalyzer,2070,0,174,0,391,0,96,0,9,0
JaCoCo Ant Example,net.sourceforge.schemaspy,MultipleSchemaAnalyzer,613,0,44,0,109,0,29,0,7,0
JaCoCo Ant Example,net.sourceforge.schemaspy,Config,2756,0,354,0,708,0,298,0,121,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByDefaultValueComparator,36,0,2,0,8,0,3,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DefaultSqlFormatter,1382,0,34,0,76,0,24,0,7,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlDiagramFormatter,86,0,8,0,24,0,7,0,3,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlConstraintsPage,478,0,24,0,138,0,23,0,11,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DotFormatter,916,0,124,0,179,0,75,0,13,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlFormatter,887,0,98,0,198,0,70,0,21,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,StyleSheet.ParseException,8,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,WriteStats,72,0,8,0,19,0,10,0,6,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlMainIndexPage.new Comparator() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlTablePage,1485,0,146,0,350,0,88,0,15,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByColumnComparator,22,0,2,0,5,0,3,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ColumnInfo,37,0,0,0,9,0,6,0,6,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByAutoUpdateComparator,38,0,6,0,6,0,5,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByCommentsComparator,42,0,6,0,12,0,5,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage,828,0,50,0,153,0,35,0,10,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DotConnectorFinder,192,0,42,0,41,0,27,0,6,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByParentsComparator,106,0,10,0,16,0,7,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DotNode,685,0,62,0,92,0,38,0,7,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,ImageWriter,42,0,0,0,9,0,4,0,4,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByTypeComparator,30,0,2,0,6,0,3,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlMultipleSchemasIndexPage,338,0,18,0,102,0,18,0,9,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.BySizeComparator,38,0,4,0,8,0,4,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,XmlTableFormatter,602,0,50,0,126,0,38,0,13,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlOrphansPage,239,0,14,0,53,0,13,0,6,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,XmlTableFormatter.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlRoutinesPage,418,0,48,0,94,0,32,0,8,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DotConnector,304,0,34,0,71,0,31,0,14,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByNullableComparator,38,0,6,0,6,0,5,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlMainIndexPage,1011,0,92,0,241,0,56,0,10,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,TextFormatter,31,0,6,0,9,0,7,0,4,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByTableComparator,22,0,2,0,5,0,3,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DotNode.DotNodeConfig,27,0,0,0,8,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlRelationshipsPage,434,0,30,0,97,0,21,0,6,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,StyleSheet.MissingCssPropertyException,20,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByChildrenComparator,84,0,10,0,16,0,7,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlAnomaliesPage,695,0,39,0,209,0,35,0,15,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlTableDiagrammer,243,0,8,0,43,0,8,0,4,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,StyleSheet,429,0,54,0,101,0,41,0,14,0
