GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,org.saxpath,XPathSyntaxException,76,10,2,0,16,4,6,1,5,1
JaCoCo Ant Example,org.saxpath,SAXPathParseException,4,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,org.saxpath,Axis,0,113,0,40,0,43,0,29,0,3
JaCoCo Ant Example,org.saxpath,AxisEvoSuiteTest,0,246,0,0,0,101,0,30,0,30
JaCoCo Ant Example,org.saxpath,SAXPathException,43,4,4,0,16,2,7,1,5,1
JaCoCo Ant Example,org.saxpath.conformance,ConformanceXPathHandlerEvoSuiteTest,0,561,0,0,0,193,0,48,0,48
JaCoCo Ant Example,org.saxpath.conformance,ConformanceXPathHandler,0,418,0,4,0,104,0,50,0,48
JaCoCo Ant Example,com.werken.saxpath,TokenEvoSuiteTest,6,39,0,0,3,10,0,3,0,3
JaCoCo Ant Example,com.werken.saxpath,XPathReader,506,635,76,68,167,206,71,57,6,36
JaCoCo Ant Example,com.werken.saxpath,XPathLexer,464,566,59,55,96,154,52,61,11,33
JaCoCo Ant Example,com.werken.saxpath,DefaultXPathHandler,0,49,0,0,0,47,0,46,0,46
JaCoCo Ant Example,com.werken.saxpath,XPathReaderEvoSuiteTest,54,209,0,0,30,82,0,21,0,21
JaCoCo Ant Example,com.werken.saxpath,DefaultXPathHandler.Singleton,0,8,0,0,0,2,0,2,0,2
JaCoCo Ant Example,com.werken.saxpath,XPathLexerEvoSuiteTest,7,249,0,0,3,66,0,14,0,14
JaCoCo Ant Example,com.werken.saxpath,Token,17,48,0,0,1,18,1,9,1,9
JaCoCo Ant Example,com.werken.saxpath,DefaultXPathHandlerEvoSuiteTest,0,269,0,0,0,139,0,47,0,47
JaCoCo Ant Example,org.saxpath.helpers,XPathReaderFactory,107,0,12,0,32,0,10,0,4,0
JaCoCo Ant Example,org.saxpath.helpers,DefaultXPathHandler,47,0,0,0,46,0,45,0,45,0
JaCoCo Ant Example,org.saxpath.helpers,XPathReaderFactoryEvoSuiteTest,16,0,0,0,7,0,3,0,3,0
JaCoCo Ant Example,org.saxpath.helpers,DefaultXPathHandlerEvoSuiteTest,335,0,0,0,133,0,45,0,45,0
