GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,org.jsecurity.web.session,WebSession,229,0,12,0,67,0,22,0,16,0
JaCoCo Ant Example,org.jsecurity.web.session,ServletContainerSessionManager,46,0,2,0,14,0,6,0,5,0
JaCoCo Ant Example,org.jsecurity.web.session,DefaultWebSessionManager,391,0,38,0,108,0,43,0,24,0
JaCoCo Ant Example,org.jsecurity.web.session,WebSessionEvoSuiteTest,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,org.jsecurity.spring,SpringJSecurityFilter,7,0,0,0,3,0,1,0,1,0
JaCoCo Ant Example,org.jsecurity.spring,SpringIniWebConfiguration,220,0,32,0,54,0,26,0,10,0
JaCoCo Ant Example,org.jsecurity.spring,LifecycleBeanPostProcessor,88,0,8,0,19,0,9,0,5,0
JaCoCo Ant Example,org.jsecurity.jndi,JndiTemplate.new JndiCallback() {...},6,9,0,0,2,1,1,1,1,1
JaCoCo Ant Example,org.jsecurity.jndi,JndiTemplate.new JndiCallback() {...},8,12,0,0,2,1,1,1,1,1
JaCoCo Ant Example,org.jsecurity.jndi,JndiTemplate.new JndiCallback() {...},8,12,0,0,2,1,1,1,1,1
JaCoCo Ant Example,org.jsecurity.jndi,JndiTemplate.new JndiCallback() {...},24,9,2,0,4,1,2,1,1,1
JaCoCo Ant Example,org.jsecurity.jndi,JndiTemplate,95,125,8,8,15,30,7,13,1,11
JaCoCo Ant Example,org.jsecurity.jndi,JndiLocatorEvoSuiteTest,31,143,0,0,12,44,0,10,0,10
JaCoCo Ant Example,org.jsecurity.jndi,JndiLocator,36,108,3,13,7,24,3,16,1,10
JaCoCo Ant Example,org.jsecurity.jndi,JndiTemplateEvoSuiteTest,28,47,0,0,12,18,0,5,0,5
JaCoCo Ant Example,org.jsecurity.spring.security.interceptor,AopAllianceAnnotationsAuthorizingMethodInterceptor.new MethodInvocation() {...},34,0,0,0,5,0,5,0,5,0
JaCoCo Ant Example,org.jsecurity.spring.security.interceptor,AopAllianceAnnotationsAuthorizingMethodInterceptor,26,0,0,0,7,0,4,0,4,0
JaCoCo Ant Example,org.jsecurity.spring.security.interceptor,AuthorizationAttributeSourceAdvisor,68,0,14,0,14,0,13,0,6,0
JaCoCo Ant Example,org.jsecurity.io,IniResourceEvoSuiteTest,25,111,0,0,9,36,0,9,0,9
JaCoCo Ant Example,org.jsecurity.io,TextResource,84,91,6,4,24,28,9,9,5,8
JaCoCo Ant Example,org.jsecurity.io,TextResourceEvoSuiteTest,19,40,0,0,6,14,0,4,0,4
JaCoCo Ant Example,org.jsecurity.io,AbstractResource,30,44,2,0,12,11,4,3,3,3
JaCoCo Ant Example,org.jsecurity.io,SerializationException,11,5,0,0,6,2,3,1,3,1
JaCoCo Ant Example,org.jsecurity.io,ResourceException,11,5,0,0,6,2,3,1,3,1
JaCoCo Ant Example,org.jsecurity.io,ResourceUtilsEvoSuiteTest,13,96,0,0,6,35,0,13,0,13
JaCoCo Ant Example,org.jsecurity.io,DefaultSerializerEvoSuiteTest,16,32,0,0,6,12,0,4,0,4
JaCoCo Ant Example,org.jsecurity.io,IniResource,99,115,12,12,23,30,13,11,4,8
JaCoCo Ant Example,org.jsecurity.io,ResourceUtils,65,125,13,17,17,25,11,14,1,9
JaCoCo Ant Example,org.jsecurity.io,XmlSerializer,0,59,0,4,0,16,0,5,0,3
JaCoCo Ant Example,org.jsecurity.io,DefaultSerializer,0,102,0,4,0,25,0,5,0,3
JaCoCo Ant Example,org.jsecurity.io,XmlSerializerEvoSuiteTest,16,35,0,0,6,13,0,4,0,4
JaCoCo Ant Example,org.jsecurity.spring.remoting,SecureRemoteInvocationExecutor,136,0,10,0,36,0,12,0,7,0
JaCoCo Ant Example,org.jsecurity.spring.remoting,SecureRemoteInvocationFactory,35,0,2,0,8,0,4,0,3,0
JaCoCo Ant Example,org.jsecurity.authz,ModularRealmAuthorizerEvoSuiteTest,85,475,0,0,28,129,1,23,1,23
JaCoCo Ant Example,org.jsecurity.authz,AuthorizationException,12,4,0,0,6,2,3,1,3,1
JaCoCo Ant Example,org.jsecurity.authz,UnauthorizedException,12,4,0,0,6,2,3,1,3,1
JaCoCo Ant Example,org.jsecurity.authz,UnauthenticatedException,16,0,0,0,8,0,4,0,4,0
JaCoCo Ant Example,org.jsecurity.authz,SimpleRoleEvoSuiteTest,23,310,0,0,6,87,1,16,1,16
JaCoCo Ant Example,org.jsecurity.authz,SimpleAuthorizationInfo,78,36,10,2,24,14,12,8,7,7
