GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,nu.staldal.xmlutil,XMLReaderImpl,58,0,0,0,19,0,14,0,14,0
JaCoCo Ant Example,nu.staldal.xmlutil,XMLReaderImplEvoSuiteTest,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerFixer,34,445,14,64,5,97,11,43,0,15
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerAdapter,4,216,1,15,2,44,1,16,0,9
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerFixerEvoSuiteTest,42,416,0,0,15,109,0,22,0,22
JaCoCo Ant Example,nu.staldal.xmlutil,DocumentHandlerAdapter,11,337,3,47,1,73,3,34,0,12
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerAdapterEvoSuiteTest,6,192,0,0,3,54,0,11,0,11
JaCoCo Ant Example,nu.staldal.xmlutil,DocumentHandlerAdapterEvoSuiteTest,63,397,0,0,21,111,0,23,0,23
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerSnooperEvoSuiteTest,36,362,0,0,11,84,1,13,1,13
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerSnooper,8,192,0,4,3,33,1,13,1,11
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,FTPFileStorage.FTPOutputHandler,21,10,0,0,8,4,2,1,2,1
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest,0,217,0,0,0,62,0,18,0,18
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorage,38,175,8,16,7,45,6,14,0,8
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest.new Runnable() {...},11,12,0,0,5,4,0,2,0,2
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest.new Runnable() {...},9,12,0,0,5,4,0,2,0,2
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest.new Runnable() {...},9,12,0,0,5,4,0,2,0,2
