GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,nu.staldal.xmlutil,XMLReaderImpl,58,0,0,0,19,0,14,0,14,0
JaCoCo Ant Example,nu.staldal.xmlutil,XMLReaderImplEvoSuiteTest,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerFixer,0,479,7,71,0,102,7,47,0,15
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerAdapter,39,181,5,11,5,41,5,12,0,9
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerFixerEvoSuiteTest,42,447,0,0,15,113,0,22,0,22
JaCoCo Ant Example,nu.staldal.xmlutil,DocumentHandlerAdapter,66,282,11,39,11,63,7,30,0,12
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerAdapterEvoSuiteTest,6,136,0,0,3,40,0,9,0,9
JaCoCo Ant Example,nu.staldal.xmlutil,DocumentHandlerAdapterEvoSuiteTest,63,374,0,0,21,108,0,23,0,23
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerSnooperEvoSuiteTest,448,3,0,0,108,1,13,1,13,1
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerSnooper,0,200,0,4,0,36,0,14,0,12
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,FTPFileStorage.FTPOutputHandler,21,10,0,0,8,4,2,1,2,1
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest,0,186,0,0,0,56,0,17,0,17
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorage,44,169,8,16,7,45,7,13,0,8
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest.new Runnable() {...},11,12,0,0,5,4,0,2,0,2
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest.new Runnable() {...},9,12,0,0,5,4,0,2,0,2
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest.new Runnable() {...},9,12,0,0,5,4,0,2,0,2
