GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,net.sf.jniinchi,JniInchiStructureEvoSuiteTest,21,152,0,0,9,49,0,13,0,13
JaCoCo Ant Example,net.sf.jniinchi,JniInchiBond,32,61,0,0,3,20,2,10,2,10
JaCoCo Ant Example,net.sf.jniinchi,INCHI_BOND_TYPEEvoSuiteTest,0,52,0,0,0,22,0,8,0,8
JaCoCo Ant Example,net.sf.jniinchi,JniInchiOutputKey,6,32,0,6,2,11,1,6,1,3
JaCoCo Ant Example,net.sf.jniinchi,INCHI_BOND_TYPE,9,84,0,6,0,17,2,9,2,4
JaCoCo Ant Example,net.sf.jniinchi,JniInchiAtom,0,197,0,2,0,50,0,26,0,25
JaCoCo Ant Example,net.sf.jniinchi,INCHI_KEY_STATUS,9,84,0,6,0,17,2,9,2,4
JaCoCo Ant Example,net.sf.jniinchi,JniInchiStructure,18,116,0,4,3,25,3,14,3,12
JaCoCo Ant Example,net.sf.jniinchi,INCHI_OPTION,5,258,0,4,0,27,1,6,1,4
JaCoCo Ant Example,net.sf.jniinchi,JniInchiInput,9,31,1,1,3,13,2,5,1,5
JaCoCo Ant Example,net.sf.jniinchi,INCHI_BOND_STEREO,9,123,0,9,0,23,2,12,2,4
JaCoCo Ant Example,net.sf.jniinchi,JniInchiInputInchi,10,25,0,0,4,10,1,4,1,4
JaCoCo Ant Example,net.sf.jniinchi,INCHI_RET,9,123,0,9,0,23,2,12,2,4
JaCoCo Ant Example,net.sf.jniinchi,JniInchiInputEvoSuiteTest,21,53,0,0,10,16,0,6,0,6
JaCoCo Ant Example,net.sf.jniinchi,JniInchiOutput,0,92,0,0,0,25,0,13,0,13
JaCoCo Ant Example,net.sf.jniinchi,INCHI_STEREOTYPEEvoSuiteTest,0,45,0,0,0,19,0,7,0,7
JaCoCo Ant Example,net.sf.jniinchi,INCHI_STEREOTYPE,9,71,0,5,0,15,2,8,2,4
JaCoCo Ant Example,net.sf.jniinchi,JniInchiAtomEvoSuiteTest,12,411,0,0,3,132,0,24,0,24
JaCoCo Ant Example,net.sf.jniinchi,INCHI_RETEvoSuiteTest,0,73,0,0,0,31,0,11,0,11
JaCoCo Ant Example,net.sf.jniinchi,JniInchiInputData,0,22,0,0,0,8,0,4,0,4
JaCoCo Ant Example,net.sf.jniinchi,INCHI_PARITYEvoSuiteTest,0,52,0,0,0,22,0,8,0,8
JaCoCo Ant Example,net.sf.jniinchi,INCHI_STATUS,9,97,0,7,0,19,2,10,2,4
JaCoCo Ant Example,net.sf.jniinchi,INCHI_RADICAL,9,71,0,5,0,15,2,8,2,4
JaCoCo Ant Example,net.sf.jniinchi,JniInchiStereo0D,10,166,0,2,3,27,2,14,2,13
JaCoCo Ant Example,net.sf.jniinchi,INCHI_OPTIONEvoSuiteTest,0,14,0,0,0,6,0,3,0,3
JaCoCo Ant Example,net.sf.jniinchi,INCHI_STATUSEvoSuiteTest,0,59,0,0,0,25,0,9,0,9
JaCoCo Ant Example,net.sf.jniinchi,JniInchiBondEvoSuiteTest,5,190,0,0,3,53,0,10,0,10
JaCoCo Ant Example,net.sf.jniinchi,JniInchiInputDataEvoSuiteTest,0,71,0,0,0,17,0,4,0,4
JaCoCo Ant Example,net.sf.jniinchi,INCHI_KEY,9,110,0,8,0,21,2,11,2,4
JaCoCo Ant Example,net.sf.jniinchi,JniInchiException,7,4,0,0,4,2,2,1,2,1
JaCoCo Ant Example,net.sf.jniinchi,INCHI_BOND_STEREOEvoSuiteTest,0,81,0,0,0,35,0,13,0,13
JaCoCo Ant Example,net.sf.jniinchi,JniInchiWrapper,406,74,39,9,102,18,36,4,13,3
JaCoCo Ant Example,net.sf.jniinchi,JniInchiOutputKeyEvoSuiteTest,19,54,0,0,6,21,0,6,0,6
JaCoCo Ant Example,net.sf.jniinchi,JniInchiInputInchiEvoSuiteTest,23,35,0,0,10,12,0,5,0,5
JaCoCo Ant Example,net.sf.jniinchi,LoadNativeLibraryException,11,0,0,0,6,0,3,0,3,0
JaCoCo Ant Example,net.sf.jniinchi,INCHI_KEY_STATUSEvoSuiteTest,0,52,0,0,0,22,0,8,0,8
JaCoCo Ant Example,net.sf.jniinchi,INCHI_RADICALEvoSuiteTest,0,45,0,0,0,19,0,7,0,7
JaCoCo Ant Example,net.sf.jniinchi,INCHI_KEYEvoSuiteTest,0,106,0,0,0,48,0,20,0,20
JaCoCo Ant Example,net.sf.jniinchi,JniInchiOutputStructure,0,87,0,0,0,23,0,11,0,11
JaCoCo Ant Example,net.sf.jniinchi,Main,290,0,12,0,66,0,10,0,4,0
JaCoCo Ant Example,net.sf.jniinchi,INCHI_PARITY,9,84,0,6,0,17,2,9,2,4
JaCoCo Ant Example,net.sf.jniinchi,JniInchiOutputStructureEvoSuiteTest,0,123,0,0,0,36,0,7,0,7
JaCoCo Ant Example,net.sf.jniinchi,JniInchiStereo0DEvoSuiteTest,12,294,0,0,6,79,0,13,0,13
JaCoCo Ant Example,net.sf.jniinchi,JniInchiOutputEvoSuiteTest,0,224,0,0,0,60,0,13,0,13
