GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,nu.staldal.xmlutil,XMLReaderImpl,58,0,0,0,19,0,14,0,14,0
JaCoCo Ant Example,nu.staldal.xmlutil,XMLReaderImplEvoSuiteTest,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerFixer,34,445,13,65,5,97,10,44,0,15
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerAdapter,4,216,1,15,2,44,1,16,0,9
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerFixerEvoSuiteTest,51,434,0,0,18,110,0,22,0,22
JaCoCo Ant Example,nu.staldal.xmlutil,DocumentHandlerAdapter,32,316,8,42,4,70,7,30,0,12
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerAdapterEvoSuiteTest,13,184,0,0,6,53,0,11,0,11
JaCoCo Ant Example,nu.staldal.xmlutil,DocumentHandlerAdapterEvoSuiteTest,43,358,0,0,15,100,0,21,0,21
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerSnooperEvoSuiteTest,0,443,0,0,0,109,0,14,0,14
JaCoCo Ant Example,nu.staldal.xmlutil,ContentHandlerSnooper,0,200,0,4,0,36,0,14,0,12
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,FTPFileStorage.FTPOutputHandler,21,10,0,0,8,4,2,1,2,1
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest,5,191,0,0,3,57,0,18,0,18
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorage,52,161,11,13,11,41,9,11,0,8
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest.new Runnable() {...},11,12,0,0,5,4,0,2,0,2
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest.new Runnable() {...},9,12,0,0,5,4,0,2,0,2
JaCoCo Ant Example,nu.staldal.lagoon.filestorage,LocalFileStorageEvoSuiteTest.new Runnable() {...},9,12,0,0,5,4,0,2,0,2
