GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,nu.staldal.util,Utils,129,67,24,6,35,11,21,4,5,1
JaCoCo Ant Example,nu.staldal.util,TestUtils,0,17,0,0,0,6,0,2,0,2
JaCoCo Ant Example,nu.staldal.lagoon,LagoonCLI,540,0,64,0,145,0,37,0,5,0
JaCoCo Ant Example,nu.staldal.lagoon,YesNoQueryDialog.new ActionListener() {...},15,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,YesNoQueryDialog.new ActionListener() {...},15,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI,897,0,44,0,185,0,39,0,17,0
JaCoCo Ant Example,nu.staldal.lagoon,PasswordDialog.new ActionListener() {...},18,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,MyParser,239,0,18,0,43,0,14,0,5,0
JaCoCo Ant Example,nu.staldal.lagoon,InputComponent,123,0,4,0,25,0,9,0,7,0
JaCoCo Ant Example,nu.staldal.lagoon,MessageDialog,58,0,0,0,9,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon,PasswordDialog.new ActionListener() {...},15,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,BuildSitemap,309,0,22,0,58,0,14,0,3,0
JaCoCo Ant Example,nu.staldal.lagoon,TextAreaWriter,67,0,2,0,16,0,6,0,5,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonAntTask,234,0,18,0,64,0,20,0,11,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,YesNoQueryDialog,79,0,0,0,12,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,XMLCheck,49,0,8,0,15,0,6,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,InputComponent.new TextListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,PasswordDialog,103,0,0,0,15,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,MessageDialog.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,InputComponent.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.xtree,XTreeXMLDataContentHandler,159,0,8,0,36,0,10,0,6,0
JaCoCo Ant Example,nu.staldal.xtree,XTreeUtil,290,0,16,0,71,0,13,0,5,0
JaCoCo Ant Example,nu.staldal.xtree,NodeWithChildren,78,0,2,0,22,0,8,0,7,0
JaCoCo Ant Example,nu.staldal.xtree,SequentialTreeBuilder,307,31,32,0,75,11,32,2,16,2
JaCoCo Ant Example,nu.staldal.xtree,Node,104,0,10,0,37,0,22,0,17,0
JaCoCo Ant Example,nu.staldal.xtree,TestXTree,182,11,8,0,40,4,8,2,4,2
JaCoCo Ant Example,nu.staldal.xtree,Element,698,0,83,0,152,0,78,0,36,0
JaCoCo Ant Example,nu.staldal.xtree,TestSequentialTreeBuilder,23,4,0,0,4,2,1,1,1,1
JaCoCo Ant Example,nu.staldal.xtree,Text,75,0,12,0,21,0,13,0,7,0
JaCoCo Ant Example,nu.staldal.xtree,TreeBuilder,414,39,34,0,103,14,36,2,19,2
JaCoCo Ant Example,nu.staldal.xtree,ProcessingInstruction,22,0,0,0,8,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.xtree,TestSequentialTreeBuilder.new ElementHandler() {...},35,6,4,0,8,1,3,1,1,1
JaCoCo Ant Example,nu.staldal.lagoon.core,Read,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon.core,OutputEntry,32,0,0,0,14,0,7,0,7,0
JaCoCo Ant Example,nu.staldal.lagoon.core,XMLStreamConsumer,46,0,6,0,19,0,9,0,6,0
JaCoCo Ant Example,nu.staldal.lagoon.core,EntryWithSource.new XMLReaderImpl() {...},21,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.core,PartEntry,17,0,0,0,6,0,3,0,3,0
JaCoCo Ant Example,nu.staldal.lagoon.core,DeleteEntry,33,0,0,0,10,0,5,0,5,0
JaCoCo Ant Example,nu.staldal.lagoon.core,EntryWithSource.new EntityResolver() {...},31,0,2,0,7,0,3,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.core,AuthenticationMissingException,3,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon.core,Transform,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon.core,RemoteFileStorage,59,0,4,0,16,0,7,0,5,0
JaCoCo Ant Example,nu.staldal.lagoon.core,Parse,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon.core,EntryWithSource,406,0,58,0,82,0,38,0,9,0
JaCoCo Ant Example,nu.staldal.lagoon.core,LagoonProcessor,1272,0,116,0,224,0,82,0,24,0
JaCoCo Ant Example,nu.staldal.lagoon.core,ByteStreamConsumer,46,0,6,0,19,0,9,0,6,0
JaCoCo Ant Example,nu.staldal.lagoon.core,AuthenticationException,3,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon.core,FileEntry.new Runnable() {...},49,0,0,0,14,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.core,FileEntry.new XMLStreamProducer() {...},31,0,0,0,7,0,5,0,5,0
JaCoCo Ant Example,nu.staldal.lagoon.core,OutputHandler,0,9,0,0,0,4,0,2,0,2
JaCoCo Ant Example,nu.staldal.lagoon.core,FileEntry.TempOutputHandler,37,0,4,0,10,0,5,0,3,0
JaCoCo Ant Example,nu.staldal.lagoon.core,FileEntry,930,0,90,0,207,0,62,0,17,0
JaCoCo Ant Example,nu.staldal.lagoon.core,LagoonException,4,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon.core,Producer,151,0,4,0,40,0,25,0,23,0
JaCoCo Ant Example,nu.staldal.lagoon.core,Sitemap,821,0,106,0,150,0,64,0,11,0
JaCoCo Ant Example,nu.staldal.lagoon.core,Source,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon.core,Process,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon.core,Format,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,XMLParse.new EntityResolver() {...},33,0,2,0,7,0,3,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,BatikFormatter,205,0,18,0,46,0,14,0,5,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,DirSource,294,0,28,0,54,0,18,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,IslandSplit,393,0,20,0,85,0,25,0,15,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,XMLFormatter,306,0,36,0,71,0,24,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,BasicSplit.new ExpressionEvaluator() {...},28,0,2,0,4,0,3,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,FileSource,21,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,XMLParse,167,0,8,0,49,0,9,0,5,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,XSLTransformer.new URIResolver() {...},44,0,2,0,7,0,3,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,XSLTransformer.new URIResolver() {...},51,0,2,0,8,0,3,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,XSLTransformer,326,0,46,0,71,0,30,0,7,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,LSPTransformer.new URLResolver() {...},18,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,MyInputStream,115,0,22,0,37,0,17,0,6,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,MyOutputStream,33,0,4,0,11,0,5,0,3,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,LSPTransformer,240,0,22,0,54,0,18,0,7,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,BasicSplit,373,0,42,0,95,0,39,0,18,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,BatikFormatter.new XMLReaderImpl() {...},18,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,StylesheetContainer,19,0,0,0,6,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,FileRead,39,0,2,0,11,0,5,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,FOPFormatter,56,0,0,0,15,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,LSSIHandler,295,0,26,0,73,0,25,0,12,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,LSSITransformer,83,0,6,0,16,0,7,0,4,0
JaCoCo Ant Example,nu.staldal.xodus,XMLSerializer,331,1387,61,162,83,359,59,85,6,24
JaCoCo Ant Example,nu.staldal.xodus,HTMLSerializer,720,716,75,80,208,175,69,39,18,11
JaCoCo Ant Example,nu.staldal.xodus,TestOutputConfig,31,205,8,8,8,51,8,6,0,6
JaCoCo Ant Example,nu.staldal.xodus,OutputConfig,72,245,15,45,9,61,9,23,0,2
JaCoCo Ant Example,nu.staldal.xodus,TextSerializer,29,27,0,0,21,14,18,7,18,7
JaCoCo Ant Example,nu.staldal.xodus,TestXMLCharacterEncoder,52,154,0,0,15,39,1,7,1,7
JaCoCo Ant Example,nu.staldal.xodus,TestXMLSerializer,52,1022,0,0,13,206,0,11,0,11
JaCoCo Ant Example,nu.staldal.xodus,Serializer,104,87,10,10,25,24,6,8,0,4
JaCoCo Ant Example,nu.staldal.xodus,XMLCharacterEncoder,149,307,12,32,27,82,10,26,0,14
JaCoCo Ant Example,nu.staldal.ftp,FTPAuthenticationException,4,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.ftp,FTPException,4,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.ftp,FTPClient,1139,0,139,0,224,0,99,0,20,0
JaCoCo Ant Example,nu.staldal.ftp,FTPClient.FTPOutputStream,95,0,8,0,25,0,11,0,6,0
JaCoCo Ant Example,nu.staldal.ftp,TestFTPClient,139,0,0,0,42,0,4,0,4,0
