Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
net.sf.jniinchi.INCHI_BOND_STEREO,14,28,27,2,1,2,1,29,28,82848,0.9655172413793104,0.9655172413793104,14,,,61528,513,61015,18223,0,7,60,14,15,40,50,1433792556221,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111111101111111111111111111,0.8513513513513513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_net.sf.jniinchi.INCHI_BOND_STEREO-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9310344827586207,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9655172413793104
net.sf.jniinchi.INCHI_BOND_TYPE,6,12,12,2,1,2,1,13,13,21414,1.0,1.0,7,,,17280,1043,16237,6288,0,4,66,7,8,40,50,1433792675129,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111111,0.7428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_net.sf.jniinchi.INCHI_BOND_TYPE-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
net.sf.jniinchi.INCHI_KEY,23,46,38,2,1,2,1,47,39,92637,0.8297872340425532,0.8297872340425532,16,,,61620,601,61019,17614,1,10,48,16,17,40,50,1433792750314,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111111111011111010111010111110111010111111111,0.8135593220338984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_net.sf.jniinchi.INCHI_KEY-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532
net.sf.jniinchi.INCHI_KEY_STATUS,6,12,12,2,1,2,1,13,13,3888,1.0,1.0,7,,,6260,1863,4397,1429,0,9,195,7,8,40,50,1433792868769,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111111,0.7714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_net.sf.jniinchi.INCHI_KEY_STATUS-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
net.sf.jniinchi.INCHI_OPTION,2,4,4,1,0,2,0,4,4,2349,1.0,1.0,2,,,5859,815,5044,980,0,2,56,2,2,40,50,1433792932176,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111,0.3582089552238806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_net.sf.jniinchi.INCHI_OPTION-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
net.sf.jniinchi.INCHI_PARITY,6,12,12,2,1,2,1,13,13,15044,1.0,1.0,7,,,15334,756,14578,4626,0,7,84,7,8,40,50,1433793007417,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111111,0.7428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_net.sf.jniinchi.INCHI_PARITY-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
net.sf.jniinchi.INCHI_RADICAL,5,10,10,2,1,2,1,11,11,3716,1.0,1.0,6,,,5854,967,4887,1506,0,6,120,6,7,40,50,1433793078730,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111111111,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_net.sf.jniinchi.INCHI_RADICAL-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
net.sf.jniinchi.INCHI_RET,9,18,18,2,1,2,1,19,19,52670,1.0,1.0,10,,,39201,505,38696,13664,0,5,51,10,11,40,50,1433793142183,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1111111111111111111,0.8513513513513513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_net.sf.jniinchi.INCHI_RET-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
net.sf.jniinchi.INCHI_STATUS,7,14,14,2,1,2,1,15,15,9316,1.0,1.0,8,,,11644,692,10952,3527,0,6,71,8,9,40,50,1433793238651,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111111111111111,0.8043478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_net.sf.jniinchi.INCHI_STATUS-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
net.sf.jniinchi.INCHI_STEREOTYPE,5,10,10,2,1,2,1,11,11,5405,1.0,1.0,6,,,6726,525,6201,2074,0,4,40,6,7,40,50,1433793306287,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11111111111,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/home/jeshkracht/evosuite-report/data/statistics_net.sf.jniinchi.INCHI_STEREOTYPE-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
