GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,net.sourceforge.schemaspy.model.xml,SchemaMeta,237,81,13,7,52,12,13,3,5,1
JaCoCo Ant Example,net.sourceforge.schemaspy.model.xml,SchemaMetaEvoSuiteTest,31,15,0,0,9,10,0,4,0,4
JaCoCo Ant Example,net.sourceforge.schemaspy.model.xml,TableColumnMeta,373,0,46,0,79,0,41,0,18,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model.xml,TableMeta,143,0,12,0,28,0,13,0,7,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model.xml,ForeignKeyMetaEvoSuiteTest,8,11,0,0,3,5,0,2,0,2
JaCoCo Ant Example,net.sourceforge.schemaspy.model.xml,ForeignKeyMeta,95,21,7,1,16,6,9,2,5,2
JaCoCo Ant Example,net.sourceforge.schemaspy.model.xml,TableMetaEvoSuiteTest,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model.xml,TableColumnMetaEvoSuiteTest,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,net.sourceforge.schemaspy.util,LineWriterEvoSuiteTest,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,net.sourceforge.schemaspy.util,ConnectionURLBuilderEvoSuiteTest,18,3,0,0,8,1,1,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.util,LogFormatterEvoSuiteTest,68,19,0,0,22,7,2,2,2,2
JaCoCo Ant Example,net.sourceforge.schemaspy.util,DbSpecificOptionEvoSuiteTest,0,45,0,0,0,13,0,4,0,4
JaCoCo Ant Example,net.sourceforge.schemaspy.util,Dot,361,345,44,24,53,65,29,24,0,19
JaCoCo Ant Example,net.sourceforge.schemaspy.util,DOMUtil,29,29,2,2,7,11,2,3,0,3
JaCoCo Ant Example,net.sourceforge.schemaspy.util,ResourceWriter,28,35,3,1,8,8,2,4,0,4
JaCoCo Ant Example,net.sourceforge.schemaspy.util,ResultSetDumperEvoSuiteTest,0,10,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sourceforge.schemaspy.util,LogFormatter,28,151,3,11,7,33,3,7,0,3
JaCoCo Ant Example,net.sourceforge.schemaspy.util,ResourceWriterEvoSuiteTest,7,41,0,0,3,16,0,7,0,7
JaCoCo Ant Example,net.sourceforge.schemaspy.util,ResultSetDumper,57,3,8,0,15,1,5,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.util,Dot.ProcessOutputReader,78,0,6,0,17,0,5,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.util,LogFormatter.new ThreadLocal() {...},0,10,0,0,0,3,0,2,0,2
JaCoCo Ant Example,net.sourceforge.schemaspy.util,Inflection,2,380,1,19,1,101,1,22,0,13
JaCoCo Ant Example,net.sourceforge.schemaspy.util,DbSpecificConfig,95,66,11,1,19,14,7,5,1,5
JaCoCo Ant Example,net.sourceforge.schemaspy.util,LogFormatter.new ThreadLocal() {...},0,7,0,0,0,2,0,2,0,2
JaCoCo Ant Example,net.sourceforge.schemaspy.util,PasswordReader,138,3,17,0,42,2,11,1,2,1
JaCoCo Ant Example,net.sourceforge.schemaspy.util,ConnectionURLBuilder,224,0,16,0,40,0,13,0,5,0
JaCoCo Ant Example,net.sourceforge.schemaspy.util,LineWriter,59,23,0,0,17,8,7,3,7,3
JaCoCo Ant Example,net.sourceforge.schemaspy.util,HtmlEncoder,3,75,0,4,1,14,1,6,1,4
JaCoCo Ant Example,net.sourceforge.schemaspy.util,Version,2,119,1,17,1,29,1,13,0,5
JaCoCo Ant Example,net.sourceforge.schemaspy.util,DOMUtilEvoSuiteTest,14,36,0,0,6,14,0,5,0,5
JaCoCo Ant Example,net.sourceforge.schemaspy.util,PasswordReader.Masker,46,0,2,0,15,0,4,0,3,0
JaCoCo Ant Example,net.sourceforge.schemaspy.util,DotEvoSuiteTest,0,110,0,0,0,39,0,11,0,11
