GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,net.sf.lavalamp.properties,OffEvoSuiteTest,0,79,0,0,0,27,0,6,0,6
JaCoCo Ant Example,net.sf.lavalamp.properties,Off,0,40,0,0,0,10,0,6,0,6
JaCoCo Ant Example,net.sf.lavalamp.properties,MissingPropertyException,5,4,0,0,2,2,1,1,1,1
JaCoCo Ant Example,net.sf.lavalamp.application,DefaultApplicationEvoSuiteTest,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,net.sf.lavalamp.application,AlwaysOffEvoSuiteTest,5,13,0,0,3,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.application,UniversalRunner,44,11,1,1,10,4,2,2,1,2
JaCoCo Ant Example,net.sf.lavalamp.application,ApplicationPropertiesLoaderEvoSuiteTest,9,7,0,0,5,2,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.application,UniversalRunnerEvoSuiteTest,11,39,0,0,3,12,0,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.application,ApplicationPropertiesLoader,14,3,0,0,4,1,1,1,1,1
JaCoCo Ant Example,net.sf.lavalamp.application,WebRun,225,0,6,0,41,0,10,0,7,0
JaCoCo Ant Example,net.sf.lavalamp.application,ApplicationPropertiesEvoSuiteTest,5,149,0,0,3,46,0,10,0,10
JaCoCo Ant Example,net.sf.lavalamp.application,BuildStatusServlet,83,0,2,0,21,0,3,0,2,0
JaCoCo Ant Example,net.sf.lavalamp.application,DefaultApplication,16,0,0,0,7,0,4,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.application,ApplicationProperties,12,71,2,0,2,17,1,11,0,11
JaCoCo Ant Example,net.sf.lavalamp.application,AlwaysOff,24,13,0,0,8,5,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.site.impl,BambooRestApi,67,3,4,0,12,1,5,1,3,1
JaCoCo Ant Example,net.sf.lavalamp.site.impl,Hudson,76,0,4,0,10,0,6,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.site.impl,Bamboo3RestApi,32,3,0,0,3,1,1,1,1,1
JaCoCo Ant Example,net.sf.lavalamp.site.impl,BambooRemoteApi,138,0,6,0,21,0,12,0,9,0
JaCoCo Ant Example,net.sf.lavalamp.site,SitePropertiesEvoSuiteTest,0,105,0,0,0,35,0,8,0,8
JaCoCo Ant Example,net.sf.lavalamp.site,SiteProperties,0,47,0,0,0,12,0,8,0,8
JaCoCo Ant Example,net.sf.lavalamp.site,BuildChecker,40,8,0,0,10,2,2,1,2,1
JaCoCo Ant Example,net.sf.lavalamp.site,BuildProperties,0,41,0,2,0,11,0,8,0,7
JaCoCo Ant Example,net.sf.lavalamp.site,SiteFactory,20,3,0,0,5,1,1,1,1,1
JaCoCo Ant Example,net.sf.lavalamp.site,BuildsEvoSuiteTest,7,116,0,0,3,34,0,7,0,7
JaCoCo Ant Example,net.sf.lavalamp.site,Console,10,3,0,0,2,1,2,1,2,1
JaCoCo Ant Example,net.sf.lavalamp.site,Build,0,60,0,2,0,17,0,8,0,7
JaCoCo Ant Example,net.sf.lavalamp.site,AuthBuildSite,58,8,0,0,9,2,4,2,4,2
JaCoCo Ant Example,net.sf.lavalamp.site,ConsoleEvoSuiteTest,17,21,0,0,6,9,0,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.site,Builds,0,101,0,8,0,20,0,9,0,5
JaCoCo Ant Example,net.sf.lavalamp.site,BuildPropertiesEvoSuiteTest,5,71,0,0,3,27,0,7,0,7
JaCoCo Ant Example,net.sf.lavalamp.site,DummyRestGetterEvoSuiteTest,7,31,0,0,3,11,0,4,0,4
JaCoCo Ant Example,net.sf.lavalamp.site,LoginRequiredException,4,3,0,0,2,2,1,1,1,1
JaCoCo Ant Example,net.sf.lavalamp.site,MissingBuildException,5,4,0,0,2,2,1,1,1,1
JaCoCo Ant Example,net.sf.lavalamp.site,BuildCheckerEvoSuiteTest,0,31,0,0,0,9,0,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.site,AbstractGetter,4,3,0,0,2,1,1,1,1,1
JaCoCo Ant Example,net.sf.lavalamp.site,AbstractGetterEvoSuiteTest,0,8,0,0,0,3,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.site,AbstractBuildSite,23,8,0,0,7,2,5,1,5,1
JaCoCo Ant Example,net.sf.lavalamp.site,DummyRemoteGetterEvoSuiteTest,0,34,0,0,0,11,0,4,0,4
JaCoCo Ant Example,net.sf.lavalamp.site,SiteFactoryEvoSuiteTest,0,12,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.site,BuildEvoSuiteTest,0,108,0,0,0,31,0,7,0,7
